path,label,source,split
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-211527-B-201.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-100210-A-363.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_6-bebop_003_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-106015-B-440.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-203373-A-390.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-175846-A-431.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-151079-A-200.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-22804-A-463.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-102583-C-493.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-165856-A-411.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-216284-A-393.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-156581-B-141.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-180229-A-270.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-24524-C-190.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-218494-A-223.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-178096-A-63.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-27724-A-10.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-150364-A-463.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/mixed_membo_25-membo_003_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-188033-A-381.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-87794-A-240.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-191015-A-431.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-166546-B-341.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-186518-A-300.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-165823-B-411.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-260164-A-230.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-28808-A-433.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-18655-A-313.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/running_tap012.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-135650-A-453.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-119120-C-481.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-211527-A-203.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-151255-A-283.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-59241-A-353.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-78781-A-471.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-140323-A-291.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-94343-A-250.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-40967-A-280.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-73123-A-261.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/extra_membo_D2_2010.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-20545-A-281.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-53663-A-240.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-234879-A-60.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-185456-A-293.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-164594-A-150.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-31482-B-420.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-233260-A-230.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-109371-D-163.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-13571-A-461.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-209992-A-440.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-117120-A-423.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-157204-A-161.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-18527-A-440.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_11-bebop_003_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-154439-A-173.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-140199-C-80.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-194899-C-31.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-160614-E-483.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-81970-B-73.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_17-bebop_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_36-bebop_003_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/white_noise001.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-144468-A-271.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-66637-B-200.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-68670-A-340.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence157.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-188796-A-450.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence151.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-79711-A-320.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-96606-B-491.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-7321-A-333.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-108017-A-243.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-188495-A-191.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-39901-A-110.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-117293-A-93.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-165845-B-451.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-110417-A-281.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-115545-A-480.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-141681-B-361.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/Membo_0_034-membo_003_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-204352-A-130.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-240671-A-443.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-155312-A-01.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-23094-B-151.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_31-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_43-membo_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-34495-A-141.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-189838-A-221.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-187207-A-201.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-70936-A-421.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-72195-B-373.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-163609-A-161.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-144028-A-00.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-149465-A-221.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-197408-C-83.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-76408-D-223.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-80785-A-73.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-154405-B-270.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-117793-A-370.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-254832-B-150.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-263775-B-261.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_13-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-195707-A-130.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-141684-A-210.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-217186-A-161.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-209989-A-223.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/Membo_1_048-membo_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-18527-B-441.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-199261-A-01.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-171396-A-241.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-117625-A-100.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-85184-A-393.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-156907-A-150.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-157492-A-450.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/B_S2_D1_079-bebop_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-234145-A-281.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-218199-F-353.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-99193-B-43.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-95258-A-10.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_38-membo_000_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-155801-A-110.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence146.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-234247-A-371.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_5-bebop_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-125821-A-130.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/running_tap010.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-181071-B-401.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/Membo_0_010-membo_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/Membo_1_031-membo_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-99644-D-40.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/extra_membo_D2_2014.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-45641-A-270.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-260640-A-21.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/extra_membo_D2_2017.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-123712-A-333.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_3-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-184575-A-03.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/mixed_membo_34-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence034.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence023.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-152895-A-310.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-219242-B-373.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-163697-A-133.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-16746-A-153.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-198411-E-200.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-212181-A-380.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-198891-C-83.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_57-bebop_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-259180-A-150.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-103401-D-331.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_19-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-201274-A-211.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence208.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-198411-C-203.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-128659-A-331.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-172742-A-320.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence092.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-144083-A-161.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-235507-A-443.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-216281-A-393.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/Membo_0_039-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-94343-A-251.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-95698-A-53.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-161500-A-170.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-155579-A-143.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/mixed_membo_32-membo_003_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-208757-D-20.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-215005-A-321.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-213836-C-90.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-25292-A-221.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-186935-A-440.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-188796-A-450.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence026.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-251957-A-471.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/extra_membo_D2_2014.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-65483-A-133.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-152997-A-260.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-244315-B-63.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-248341-C-63.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-17970-A-41.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-174860-B-31.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_46-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-51630-B-490.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-94230-A-273.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-30043-A-260.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/white_noise010.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/B_S2_D1_119-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-106073-A-360.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_membo_48-membo_002_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-115387-A-471.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/Membo_0_012-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-140841-A-300.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-13571-A-463.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-26176-A-430.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-195518-A-70.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-72268-A-60.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-128512-A-473.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-125071-A-191.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-151081-B-201.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-210593-A-290.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-82455-A-230.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-212454-A-00.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-154957-A-10.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_33-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-64962-A-153.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-103051-A-193.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/B_S2_D1_081-bebop_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-145719-A-170.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/B_S2_D1_103-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-199284-A-450.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-155858-A-253.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-157296-A-243.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-119455-A-440.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-59324-A-210.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-19898-B-410.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_39-bebop_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-125929-A-400.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-130891-A-71.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-188293-A-153.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-36164-A-261.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/B_S2_D1_104-bebop_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-84393-A-320.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_10-bebop_003_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-117118-A-423.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-156698-A-181.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-87794-A-243.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-234855-A-253.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-133977-A-290.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-100024-B-271.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-88574-A-81.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-213802-A-120.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/membo_1/mixed_membo_1-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-125875-A-131.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-154793-A-41.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence266.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/mixed_64-bebop_000_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-30709-A-233.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/silence268.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-182508-B-81.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/mixed_8-bebop_003_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-182314-B-73.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-87412-A-241.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-112213-A-390.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-170338-A-411.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-185579-B-413.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-263902-A-361.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-172500-D-270.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-51433-A-173.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-125548-A-321.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence177.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-79775-A-263.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-124662-A-110.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-56269-A-183.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-9887-A-490.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-127890-C-91.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-85471-A-341.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-179294-A-463.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/2-39441-A-193.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-177957-D-400.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-70366-A-331.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-244315-B-60.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-51909-A-423.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-234263-A-253.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-32515-A-40.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-234145-A-280.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/3-144120-A-320.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/yes_drone/Membo_1_047-membo_001_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-160036-A-333.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/B_S2_D1_086-bebop_002_.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-217186-A-163.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-154781-A-320.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-254832-B-153.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/1-51170-A-181.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/silence229.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/1-27166-A-353.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/2-155801-A-110.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-59579-A-201.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/5-233645-A-370.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/4-204777-A-393.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-154405-A-273.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-236299-A-340.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/bebop_1/B_S2_D1_101-bebop_001_.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-251963-A-473.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/5-234335-A-231.wav,1,alemadi,train
data/raw/alemadi/Multiclass_Drone_Audio/unknown/3-121348-A-93.wav,1,alemadi,train
data/raw/alemadi/Binary_Drone_Audio/unknown/4-174860-B-33.wav,1,alemadi,train
